Number;Name;Business;Country;EAD;LGD;PD;Default;A;B;C
1129;Name  1129;A;B;787587,2215;0,685074178;0,155035656;Poisson;1;0;0
1130;Name  1130;C;C;332181,005;0,238995547;0,028797996;Poisson;0;0;1
1131;Name  1131;A;C;458062,3413;0,479998214;0,111472303;Poisson;1;0;0
1132;Name  1132;C;C;379433,107;0,017378403;0,340704052;Poisson;0;0;1
1133;Name  1133;C;E;351988,5161;0,01425817;0,085001926;Poisson;0;0;1
1134;Name  1134;C;E;56726,97517;0,63141016;0,208486545;Poisson;0;0;1
1135;Name  1135;C;D;470743,8278;0,317243308;0,320116008;Poisson;0;0;1
1136;Name  1136;B;A;243743,6529;0,811572859;0,115320446;Poisson;0;1;0
1137;Name  1137;B;B;909340,0148;0,034856198;0,101841733;Poisson;0;1;0
1138;Name  1138;B;D;256047,3522;0,778066654;0,035647511;Poisson;0;1;0
1139;Name  1139;A;B;612255,5923;0,12296723;0,275929577;Poisson;1;0;0
1140;Name  1140;A;C;758698,5769;0,437340882;0,329256152;Poisson;1;0;0
1141;Name  1141;C;B;128421,5592;0,631295635;0,028179744;Poisson;0;0;1
1142;Name  1142;B;E;608238,5073;0,293697129;0,172144286;Poisson;0;1;0
1143;Name  1143;C;E;512025,634;0,183553162;0,301834517;Poisson;0;0;1
1144;Name  1144;B;E;388020,8346;0,417029536;0,296526699;Poisson;0;1;0
1145;Name  1145;C;E;195628,2239;0,641294324;0,001737702;Poisson;0;0;1
1146;Name  1146;C;E;730596,9534;0,772991079;0,132912541;Poisson;0;0;1
1147;Name  1147;C;D;115061,0215;0,201103497;0,313432162;Poisson;0;0;1
1148;Name  1148;B;C;888925,7116;0,183292318;0,333163376;Poisson;0;1;0
1149;Name  1149;A;D;91799,49273;0,832348918;0,102234557;Poisson;1;0;0
1150;Name  1150;C;C;402536,2771;0,233275255;0,110578387;Poisson;0;0;1
1151;Name  1151;C;A;423040,3;0,692390975;0,069744704;Poisson;0;0;1
1152;Name  1152;C;A;182296,1566;0,637725252;0,006145841;Poisson;0;0;1
1153;Name  1153;C;A;896860,0454;0,563207042;0,148079687;Poisson;0;0;1
1154;Name  1154;B;A;270196,2232;0,46435538;0,068616142;Poisson;0;1;0
1155;Name  1155;C;B;576374,3977;0,514665831;0,132836021;Poisson;0;0;1
1156;Name  1156;A;A;452286,7999;0,394218304;0,168087025;Poisson;1;0;0
1157;Name  1157;B;C;227267,7761;0,230330308;0,21689473;Poisson;0;1;0
1158;Name  1158;B;B;814837,4023;0,62372252;0,283178568;Poisson;0;1;0
1159;Name  1159;A;E;271364,6759;0,533023062;0,267343658;Poisson;1;0;0
1160;Name  1160;A;E;481543,2731;0,391293109;0,088044086;Poisson;1;0;0
1161;Name  1161;B;D;299918,349;0,691140045;0,042020607;Poisson;0;1;0
1162;Name  1162;B;A;600924,0946;0,980604371;0,269305833;Poisson;0;1;0
1163;Name  1163;B;C;846342,65;0,812103989;0,045356415;Poisson;0;1;0
1164;Name  1164;C;E;644379,977;0,9492189;0,106506613;Poisson;0;0;1
1165;Name  1165;B;D;66295,52748;0,072620348;0,088718643;Poisson;0;1;0
1166;Name  1166;A;A;505388,9362;0,032390695;0,322358494;Poisson;1;0;0
1167;Name  1167;A;E;718956,0272;0,762297863;0,063658839;Poisson;1;0;0
1168;Name  1168;C;B;377150,0015;0,959703665;0,0688861;Poisson;0;0;1
1169;Name  1169;A;B;117058,459;0,234509087;0,025197288;Poisson;1;0;0
1170;Name  1170;C;C;633937,8859;0,944915084;0,062676698;Poisson;0;0;1
1171;Name  1171;A;C;239232,1664;0,263226542;0,015316916;Poisson;1;0;0
1172;Name  1172;C;A;133172,7434;0,637251823;0,296663089;Poisson;0;0;1
1173;Name  1173;A;B;752201,8927;0,193953704;0,211416264;Poisson;1;0;0
1174;Name  1174;B;C;968430,3764;0,779816659;0,346945304;Poisson;0;1;0
1175;Name  1175;A;C;826772,2824;0,454063487;0,11324232;Poisson;1;0;0
1176;Name  1176;A;A;781225,7469;0,155984085;0,094909345;Poisson;1;0;0
1177;Name  1177;C;A;548486,0355;0,389455053;0,285189644;Poisson;0;0;1
1178;Name  1178;A;C;756198,988;0,436658559;0,315359605;Poisson;1;0;0
1179;Name  1179;A;E;272156,4657;0,186895845;0,21174497;Poisson;1;0;0
1180;Name  1180;B;C;787675,3433;0,582432545;0,349880883;Poisson;0;1;0
1181;Name  1181;A;E;655976,2523;0,407830497;0,144292792;Poisson;1;0;0
1182;Name  1182;B;B;83231,15707;0,677210878;0,00565003;Poisson;0;1;0
1183;Name  1183;C;C;231139,4914;0,042290154;0,025895605;Poisson;0;0;1
1184;Name  1184;B;E;508432,8542;0,16617968;0,02832959;Poisson;0;1;0
1185;Name  1185;B;A;338151,8039;0,477961439;0,109727822;Poisson;0;1;0
1186;Name  1186;B;B;928767,3915;0,336498817;0,226117781;Poisson;0;1;0
1187;Name  1187;A;C;879546,3472;0,693810044;0,103861599;Poisson;1;0;0
1188;Name  1188;B;D;603178,2135;0,334122107;0,018602323;Poisson;0;1;0
1189;Name  1189;C;C;564389,0536;0,193403817;0,151288838;Poisson;0;0;1
1190;Name  1190;B;B;436194,8005;0,202376265;0,140748867;Poisson;0;1;0
1191;Name  1191;A;D;697823,0042;0,7522083;0,10814591;Poisson;1;0;0
1192;Name  1192;A;B;179481,8875;0,124207626;0,114289328;Poisson;1;0;0
1193;Name  1193;C;C;109560,4054;0,502791629;0,198012592;Poisson;0;0;1
1194;Name  1194;A;C;517490,0263;0,058080522;0,282570642;Poisson;1;0;0
1195;Name  1195;A;C;830447,6167;0,677074579;0,266296409;Poisson;1;0;0
1196;Name  1196;C;E;981424,7333;0,103996252;0,201000803;Poisson;0;0;1
1197;Name  1197;C;D;208343,7802;0,87514712;0,001926416;Poisson;0;0;1
1198;Name  1198;C;C;929849,4619;0,423166745;0,146768602;Poisson;0;0;1
1199;Name  1199;B;B;124470,7649;0,834963395;0,232159394;Poisson;0;1;0
1200;Name  1200;A;C;10368,67799;0,856967336;0,274397872;Poisson;1;0;0
1201;Name  1201;A;A;118155,7596;0,146281991;0,250394798;Poisson;1;0;0
1202;Name  1202;A;E;329806,0201;0,771524884;0,11717628;Poisson;1;0;0
1203;Name  1203;C;C;336869,8769;0,97419075;0,051908936;Poisson;0;0;1
1204;Name  1204;A;E;693138,6708;0,244002433;0,340723887;Poisson;1;0;0
1205;Name  1205;A;A;201586,1389;0,625867075;0,34479658;Poisson;1;0;0
1206;Name  1206;C;D;805191,4289;0,50636443;0,133029588;Poisson;0;0;1
1207;Name  1207;A;B;587515,268;0,606047373;0,27238323;Poisson;1;0;0
1208;Name  1208;A;A;190487,2549;0,499245628;0,248008139;Poisson;1;0;0
1209;Name  1209;C;D;952062,9114;0,617710092;0,068102242;Poisson;0;0;1
1210;Name  1210;B;B;903253,9188;0,546955502;0,346521078;Poisson;0;1;0
1211;Name  1211;B;D;71785,08243;0,862590969;0,075046206;Poisson;0;1;0
1212;Name  1212;B;C;185089,3405;0,539054537;0,129867332;Poisson;0;1;0
1213;Name  1213;C;D;512191,7633;0,621206193;0,23721626;Poisson;0;0;1
1214;Name  1214;C;E;735659,3967;0,479137385;0,034123406;Poisson;0;0;1
1215;Name  1215;C;A;510808,4683;0,432095919;0,108461395;Poisson;0;0;1
1216;Name  1216;C;A;650661,8324;0,471975548;0,206383223;Poisson;0;0;1
1217;Name  1217;A;E;347645,0203;0,753434218;0,139540869;Poisson;1;0;0
1218;Name  1218;C;C;612616,5338;0,202048613;0,030803701;Poisson;0;0;1
1219;Name  1219;B;B;193141,6611;0,203404385;0,306738614;Poisson;0;1;0
1220;Name  1220;B;B;711899,0456;0,127861169;0,223070664;Poisson;0;1;0
1221;Name  1221;A;B;791495,6633;0,808349897;0,112327717;Poisson;1;0;0
1222;Name  1222;A;A;151359,8264;0,482905454;0,231599263;Poisson;1;0;0
1223;Name  1223;B;E;814038,3239;0,970502202;0,073695918;Poisson;0;1;0
1224;Name  1224;A;C;418443,3992;0,801872042;0,25698783;Poisson;1;0;0
1225;Name  1225;C;B;885687,754;0,167808737;0,105344435;Poisson;0;0;1
1226;Name  1226;A;E;362579,884;0,230734736;0,335020922;Poisson;1;0;0
1227;Name  1227;C;B;776015,4994;0,091657818;0,185695204;Poisson;0;0;1
1228;Name  1228;C;C;710072,3773;0,538111166;0,165772446;Poisson;0;0;1
1229;Name  1229;A;B;649887,1789;0,869156054;0,023017141;Poisson;1;0;0
1230;Name  1230;B;D;473070,2986;0,602748268;0,029981917;Poisson;0;1;0
1231;Name  1231;A;E;303256,7064;0,121646185;0,320616897;Poisson;1;0;0
1232;Name  1232;A;E;757308,7182;0,072950739;0,043473098;Poisson;1;0;0
1233;Name  1233;B;A;8823,316724;0,491937689;0,255468278;Poisson;0;1;0
1234;Name  1234;B;E;814976,6509;0,011627866;0,297787587;Poisson;0;1;0
1235;Name  1235;B;E;421766,5965;0,729074633;0,222039784;Poisson;0;1;0
1236;Name  1236;A;E;465790,4216;0,157390537;0,173557023;Poisson;1;0;0
1237;Name  1237;A;A;496803,275;0,911864122;0,03303504;Poisson;1;0;0
1238;Name  1238;B;B;815056,451;0,859904066;0,184844459;Poisson;0;1;0
1239;Name  1239;B;D;995223,7632;0,299582053;0,061579168;Poisson;0;1;0
1240;Name  1240;A;A;59483,47255;0,748322105;0,07535693;Poisson;1;0;0
1241;Name  1241;C;D;23508,25102;0,065103785;0,323889908;Poisson;0;0;1
1242;Name  1242;A;D;637353,1849;0,459240376;0,344505055;Poisson;1;0;0
1243;Name  1243;A;D;561419,7455;0,56461171;0,095700069;Poisson;1;0;0
1244;Name  1244;A;A;107839,9096;0,298751792;0,168710068;Poisson;1;0;0
1245;Name  1245;B;A;386388,4466;0,094358375;0,189257839;Poisson;0;1;0
1246;Name  1246;B;A;145299,4153;0,726155397;0,264399565;Poisson;0;1;0
1247;Name  1247;C;C;151476,2914;0,7773583;0,290119104;Poisson;0;0;1
1248;Name  1248;C;C;166761,8926;0,062748273;0,236387385;Poisson;0;0;1
1249;Name  1249;B;E;472633,1952;0,748827712;0,220321818;Poisson;0;1;0
1250;Name  1250;C;C;601244,7009;0,099186484;0,327967175;Poisson;0;0;1
1251;Name  1251;B;A;983227,124;0,792452606;0,336825829;Poisson;0;1;0
1252;Name  1252;A;B;81359,90348;0,169731618;0,203145666;Poisson;1;0;0
1253;Name  1253;B;E;123528,6056;0,016741323;0,188702085;Poisson;0;1;0
1254;Name  1254;A;B;197839,8111;0,295876744;0,321352602;Poisson;1;0;0
1255;Name  1255;C;D;357754,1681;0,828699935;0,169441448;Poisson;0;0;1
1256;Name  1256;B;D;684882,8377;0,017952827;0,197999504;Poisson;0;1;0
1257;Name  1257;A;D;256724,4667;0,669715459;0,149101987;Poisson;1;0;0
1258;Name  1258;B;C;159239,2276;0,884321619;0,115706044;Poisson;0;1;0
1259;Name  1259;B;A;255759,5245;0,818094427;0,314726955;Poisson;0;1;0
1260;Name  1260;B;D;388503,117;0,921709854;0,020280321;Poisson;0;1;0
1261;Name  1261;C;E;932084,2963;0,34067174;0,228353926;Poisson;0;0;1
1262;Name  1262;A;B;989565,4572;0,896470934;0,322898733;Poisson;1;0;0
1263;Name  1263;C;C;266655,5439;0,681112718;0,226613815;Poisson;0;0;1
1264;Name  1264;A;B;165488,1199;0,604426617;0,184134686;Poisson;1;0;0
1265;Name  1265;B;B;784122,0293;0,461336367;0,296355392;Poisson;0;1;0
1266;Name  1266;A;A;683923,235;0,652346886;0,100720308;Poisson;1;0;0
1267;Name  1267;B;C;785451,7098;0,0551637;0,130379737;Poisson;0;1;0
1268;Name  1268;C;D;539878,7474;0,390533313;0,185224858;Poisson;0;0;1
1269;Name  1269;A;E;932823,1937;0,751605561;0,05022449;Poisson;1;0;0
1270;Name  1270;A;A;979086,8571;0,800212987;0,205705098;Poisson;1;0;0
1271;Name  1271;B;E;778440,0599;0,250527326;0,122795752;Poisson;0;1;0
1272;Name  1272;A;D;913398,2691;0,763211399;0,060795136;Poisson;1;0;0
1273;Name  1273;C;A;145505,8037;0,315719325;0,163039002;Poisson;0;0;1
1274;Name  1274;B;D;821753,0858;0,589500686;0,296646961;Poisson;0;1;0
1275;Name  1275;C;D;507618,4011;0,682308847;0,286619876;Poisson;0;0;1
1276;Name  1276;B;C;255576,4244;0,927005612;0,01357409;Poisson;0;1;0
1277;Name  1277;B;B;147278,6391;0,864690347;0,18927166;Poisson;0;1;0
1278;Name  1278;A;A;11106,33311;0,11179121;0,083380087;Poisson;1;0;0
1279;Name  1279;C;B;626286,1556;0,365792651;0,018324784;Poisson;0;0;1
1280;Name  1280;B;D;887935,7628;0,869021828;0,168592024;Poisson;0;1;0
1281;Name  1281;C;E;328810,3271;0,836760836;0,191561365;Poisson;0;0;1
1282;Name  1282;B;E;924009,864;0,017290082;0,188201445;Poisson;0;1;0
1283;Name  1283;A;E;344990,6806;0,788962137;0,165084345;Poisson;1;0;0
1284;Name  1284;C;E;244308,3527;0,758593876;0,101505191;Poisson;0;0;1
1285;Name  1285;B;D;770429,4959;0,437420115;0,074509437;Poisson;0;1;0
1286;Name  1286;C;E;196731,4209;0,789310661;0,332671568;Poisson;0;0;1
1287;Name  1287;A;C;391530,0047;0,768114667;0,306722201;Poisson;1;0;0
1288;Name  1288;A;C;510716,387;0,104017664;0,266649311;Poisson;1;0;0
1289;Name  1289;C;A;332173,7461;0,080820184;0,224543814;Poisson;0;0;1
1290;Name  1290;C;A;383635,9083;0,625774863;0,241715308;Poisson;0;0;1
1291;Name  1291;C;B;334091,4997;0,125925882;0,054071273;Poisson;0;0;1
1292;Name  1292;A;C;202827,1041;0,005620024;0,120562755;Poisson;1;0;0
1293;Name  1293;B;C;545864,2409;0,248324567;0,185538071;Poisson;0;1;0
1294;Name  1294;B;C;575105,6885;0,661091041;0,311330213;Poisson;0;1;0
1295;Name  1295;C;A;830582,1615;0,698866042;0,348602723;Poisson;0;0;1
1296;Name  1296;B;B;30450,28347;0,049105815;0,234441282;Poisson;0;1;0
1297;Name  1297;A;E;170165,2649;0,644239377;0,237124099;Poisson;1;0;0
1298;Name  1298;A;D;771800,9554;0,58561022;0,010838229;Poisson;1;0;0
1299;Name  1299;B;A;650315,6959;0,476385869;0,189700602;Poisson;0;1;0
1300;Name  1300;A;A;885365,9303;0,718600549;0,071178275;Poisson;1;0;0
1301;Name  1301;C;B;811591,6789;0,314165591;0,133571376;Poisson;0;0;1
1302;Name  1302;A;A;984491,5736;0,735271321;0,221379626;Poisson;1;0;0
1303;Name  1303;A;B;175051,8265;0,756256586;0,045463712;Poisson;1;0;0
1304;Name  1304;A;C;115023,9154;0,476413532;0,010932884;Poisson;1;0;0
1305;Name  1305;B;D;85966,95557;0,023437963;0,20666916;Poisson;0;1;0
1306;Name  1306;B;D;862992,0382;0,397405292;0,041047039;Poisson;0;1;0
1307;Name  1307;A;B;635745,7419;0,203079339;0,238033193;Poisson;1;0;0
1308;Name  1308;C;E;637418,8703;0,941300356;0,204522835;Poisson;0;0;1
1309;Name  1309;B;A;408612,0556;0,782141226;0,07947694;Poisson;0;1;0
1310;Name  1310;B;B;155645,372;0,743108544;0,220307846;Poisson;0;1;0
1311;Name  1311;C;E;702271,0752;0,784603469;0,212127858;Poisson;0;0;1
1312;Name  1312;B;D;213510,6777;0,681245998;0,169638452;Poisson;0;1;0
1313;Name  1313;C;A;381783,804;0,883312991;0,290879516;Poisson;0;0;1
1314;Name  1314;A;D;196190,1195;0,386888237;0,089763838;Poisson;1;0;0
1315;Name  1315;A;C;544847,1904;0,94458093;0,280376623;Poisson;1;0;0
1316;Name  1316;C;B;593607,4764;0,799305991;0,050956201;Poisson;0;0;1
1317;Name  1317;C;E;343875,9882;0,457529584;0,238400511;Poisson;0;0;1
1318;Name  1318;C;E;182885,2443;0,792137542;0,107183918;Poisson;0;0;1
1319;Name  1319;C;D;481421,4179;0,032541033;0,17785854;Poisson;0;0;1
1320;Name  1320;B;A;466429,4526;0,194894685;0,011503304;Poisson;0;1;0
1321;Name  1321;C;E;383177,4622;0,240086946;0,215603309;Poisson;0;0;1
1322;Name  1322;C;E;570322,0144;0,807274471;0,077461207;Poisson;0;0;1
1323;Name  1323;B;A;786284,9371;0,379936539;0,152303457;Poisson;0;1;0
1324;Name  1324;B;C;262748,2942;0,84938168;0,012689591;Poisson;0;1;0
1325;Name  1325;C;D;595250,9356;0,442817486;0,104925204;Poisson;0;0;1
1326;Name  1326;A;A;659187,571;0,944289205;0,058238896;Poisson;1;0;0
1327;Name  1327;B;E;623518,0249;0,666324291;0,23114581;Poisson;0;1;0
1328;Name  1328;B;A;697111,6933;0,258874818;0,092155917;Poisson;0;1;0
1329;Name  1329;A;D;403490,1417;0,589004307;0,064469966;Poisson;1;0;0
1330;Name  1330;C;D;709908,4119;0,895590539;0,030162522;Poisson;0;0;1
1331;Name  1331;B;E;281587,6075;0,310137356;0,314054571;Poisson;0;1;0
1332;Name  1332;C;E;648743,1179;0,714428477;0,244227732;Poisson;0;0;1
1333;Name  1333;B;E;442216,9595;0,648268707;0,154412171;Poisson;0;1;0
1334;Name  1334;C;B;56279,09948;0,286761062;0,257660051;Poisson;0;0;1
1335;Name  1335;B;B;623680,0223;0,377579471;0,34442651;Poisson;0;1;0
1336;Name  1336;B;B;689882,6082;0,347036294;0,008723016;Poisson;0;1;0
1337;Name  1337;B;E;628002,2421;0,292379299;0,001668612;Poisson;0;1;0
1338;Name  1338;C;A;354975,4432;0,95812011;0,158356419;Poisson;0;0;1
1339;Name  1339;B;D;757646,1125;0,649202967;0,116083217;Poisson;0;1;0
1340;Name  1340;C;B;487002,4536;0,575958704;0,095816774;Poisson;0;0;1
1341;Name  1341;B;D;366665,0782;0,693499431;0,20931515;Poisson;0;1;0
1342;Name  1342;C;C;559929,0224;0,240273338;0,215396426;Poisson;0;0;1
1343;Name  1343;A;C;367834,5405;0,519694672;0,291798397;Poisson;1;0;0
1344;Name  1344;A;D;662183,7393;0,462813251;0,25783883;Poisson;1;0;0
1345;Name  1345;C;B;550149,784;0,19952777;0,11497997;Poisson;0;0;1
1346;Name  1346;C;B;99425,0534;0,765291696;0,160657804;Poisson;0;0;1
1347;Name  1347;A;C;849278,715;0,584805893;0,073189851;Poisson;1;0;0
1348;Name  1348;C;C;509115,7554;0,739366821;0,139300491;Poisson;0;0;1
1349;Name  1349;C;C;581343,2799;0,444541586;0,161591219;Poisson;0;0;1
1350;Name  1350;A;A;189713,1028;0,325773758;0,019186638;Poisson;1;0;0
1351;Name  1351;A;C;593417,4224;0,180541666;0,211248772;Poisson;1;0;0
1352;Name  1352;C;B;553401,0829;0,199802133;0,305005586;Poisson;0;0;1
1353;Name  1353;C;A;869856,7056;0,874548569;0,111685529;Poisson;0;0;1
1354;Name  1354;C;B;869967,3503;0,175105738;0,232953074;Poisson;0;0;1
1355;Name  1355;C;E;570742,9188;0,585746155;0,182561521;Poisson;0;0;1
1356;Name  1356;B;D;133650,0157;0,580333975;0,287900208;Poisson;0;1;0
1357;Name  1357;A;A;997294,9621;0,657782638;0,223144456;Poisson;1;0;0
1358;Name  1358;C;D;450587,6047;0,36580202;0,061110752;Poisson;0;0;1
1359;Name  1359;A;D;751608,9967;0,765466325;0,023278095;Poisson;1;0;0
1360;Name  1360;C;C;356148,0516;0,109716801;0,012291643;Poisson;0;0;1
1361;Name  1361;B;E;614767,7652;0,414163708;0,292337456;Poisson;0;1;0
1362;Name  1362;B;B;979112,8718;0,903421852;0,250084414;Poisson;0;1;0
1363;Name  1363;C;B;102425,3519;0,850740744;0,018123075;Poisson;0;0;1
1364;Name  1364;C;B;352200,9467;0,942981788;0,257105058;Poisson;0;0;1
1365;Name  1365;B;D;108776,0958;0,626136923;0,264211855;Poisson;0;1;0
1366;Name  1366;A;B;291059,0319;0,428001442;0,246485992;Poisson;1;0;0
1367;Name  1367;C;A;309522,9617;0,860837113;0,176411314;Poisson;0;0;1
1368;Name  1368;C;B;28335,35739;0,327138848;0,084120432;Poisson;0;0;1
1369;Name  1369;A;A;504290,6761;0,979360588;0,05011372;Poisson;1;0;0
1370;Name  1370;B;C;874031,9094;0,111255957;0,049506651;Poisson;0;1;0
1371;Name  1371;B;E;799898,8001;0,580631687;0,265708953;Poisson;0;1;0
1372;Name  1372;A;B;888826,3805;0,833652929;0,289900496;Poisson;1;0;0
1373;Name  1373;C;A;658606,9955;0,878843369;0,207401114;Poisson;0;0;1
1374;Name  1374;C;C;714570,5208;0,79156736;0,0552831;Poisson;0;0;1
1375;Name  1375;A;E;964372,8004;0,243128104;0,066910291;Poisson;1;0;0
1376;Name  1376;B;B;73240,07432;0,89921337;0,060202216;Poisson;0;1;0
1377;Name  1377;C;E;432045,9494;0,415050955;0,01545566;Poisson;0;0;1
1378;Name  1378;A;A;858716,7169;0,862596114;0,296440931;Poisson;1;0;0
1379;Name  1379;B;E;175301,33;0,313868976;0,124963815;Poisson;0;1;0
1380;Name  1380;A;E;246397,0966;0,757004489;0,188025821;Poisson;1;0;0
1381;Name  1381;C;C;313740,9139;0,831105902;0,029843941;Poisson;0;0;1
1382;Name  1382;C;D;71657,81374;0,495776794;0,156042798;Poisson;0;0;1
1383;Name  1383;C;D;795173,9176;0,720447308;0,066798248;Poisson;0;0;1
1384;Name  1384;B;C;509473,4524;0,560137265;0,283431334;Poisson;0;1;0
1385;Name  1385;A;A;838692,0704;0,901995375;0,26147357;Poisson;1;0;0
1386;Name  1386;C;D;445790,6135;0,207582609;0,282904631;Poisson;0;0;1
1387;Name  1387;A;B;162951,3284;0,525916733;0,126658818;Poisson;1;0;0
1388;Name  1388;B;E;192187,3272;0,401449688;0,200181687;Poisson;0;1;0
1389;Name  1389;B;D;413500,6764;0,670054246;0,217302619;Poisson;0;1;0
1390;Name  1390;A;B;524684,2778;0,876624042;0,049427694;Poisson;1;0;0
1391;Name  1391;B;C;219775,1979;0,696756266;0,328955829;Poisson;0;1;0
1392;Name  1392;C;C;33231,44831;0,746989814;0,115396225;Poisson;0;0;1
1393;Name  1393;C;C;393561,5624;0,380017685;0,077641505;Poisson;0;0;1
1394;Name  1394;B;B;285694,4999;0,451034846;0,15594947;Poisson;0;1;0
1395;Name  1395;C;C;829574,6211;0,813943252;0,195065557;Poisson;0;0;1
1396;Name  1396;B;D;556642,213;0,181732763;0,011726337;Poisson;0;1;0
1397;Name  1397;A;D;287817,6218;0,853903023;0,024655259;Poisson;1;0;0
1398;Name  1398;B;A;40507,55752;0,222750058;0,156815847;Poisson;0;1;0
1399;Name  1399;A;C;719507,7901;0,846003589;0,019037851;Poisson;1;0;0
1400;Name  1400;B;B;509979,1247;0,940853744;0,217545283;Poisson;0;1;0
1401;Name  1401;B;D;964084,421;0,421258918;0,118335642;Poisson;0;1;0
1402;Name  1402;B;E;630510,1747;0,926814474;0,094424975;Poisson;0;1;0
1403;Name  1403;C;E;49419,12172;0,928843448;0,348819372;Poisson;0;0;1
1404;Name  1404;B;D;512030,0034;0,042934692;0,097617786;Poisson;0;1;0
1405;Name  1405;A;A;193169,8657;0,222246034;0,309178783;Poisson;1;0;0
1406;Name  1406;C;D;695757,9624;0,472517887;0,165395098;Poisson;0;0;1
1407;Name  1407;B;E;267827,2465;0,8647708;0,349986502;Poisson;0;1;0
1408;Name  1408;A;B;291757,4531;0,633321163;0,075547262;Poisson;1;0;0
1409;Name  1409;B;D;225573,3562;0,670649034;0,073979974;Poisson;0;1;0
1410;Name  1410;B;E;900016,6571;0,905261736;0,055262341;Poisson;0;1;0
1411;Name  1411;B;E;624495,0367;0,409335487;0,02673439;Poisson;0;1;0
1412;Name  1412;C;A;425173,4057;0,627744139;0,314225867;Poisson;0;0;1
1413;Name  1413;A;C;793592,9268;0,11415618;0,109638152;Poisson;1;0;0
1414;Name  1414;B;D;941124,0272;0,255332518;0,184920747;Poisson;0;1;0
1415;Name  1415;C;B;71367,31652;0,302806316;0,011352499;Poisson;0;0;1
1416;Name  1416;C;B;508796,9896;0,291462165;0,334556792;Poisson;0;0;1
1417;Name  1417;A;E;707607,7148;0,711753205;0,039833088;Poisson;1;0;0
1418;Name  1418;A;B;414476,6682;0,051614726;0,311948414;Poisson;1;0;0
1419;Name  1419;C;C;983199,0118;0,589898965;0,11301984;Poisson;0;0;1
1420;Name  1420;A;D;648673,7954;0,837046251;0,017263771;Poisson;1;0;0
1421;Name  1421;B;D;755346,8589;0,999974219;0,203314423;Poisson;0;1;0
1422;Name  1422;C;E;370445,1286;0,665927846;0,126915479;Poisson;0;0;1
1423;Name  1423;C;D;507549,6489;0,949894948;0,18105111;Poisson;0;0;1
1424;Name  1424;A;D;926620,8086;0,385236956;0,268754453;Poisson;1;0;0
1425;Name  1425;C;D;406355,299;0,025075201;0,220130004;Poisson;0;0;1
1426;Name  1426;B;A;637572,5921;0,898623491;0,104163959;Poisson;0;1;0
1427;Name  1427;A;B;157064,8313;0,53756661;0,206334134;Poisson;1;0;0
1428;Name  1428;B;C;462873,8804;0,396822725;0,170434537;Poisson;0;1;0
